,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths,policy
14495,1268404612.1452353,272344897.86753106,30700000.0,0.0,0.8442000337594111,scenario 2 option 16
14496,50696302.23997368,272344897.86753106,30700000.0,0.0,0.07547281959367186,scenario 2 option 16
14497,498840257.81456554,272344897.86753106,30700000.0,0.0,0.36412367661381495,scenario 2 option 16
14498,707868.4443493814,272344897.86753106,30700000.0,0.0,0.0005681387957799456,scenario 2 option 16
14499,2741104148.2498393,272344897.86753106,30700000.0,0.0,1.87205353768025,scenario 2 option 16
14500,7315929.181290725,194676123.07372573,363800000.0,0.0,0.005021734879246944,scenario 2 option 22
14501,161777327.08957094,194676123.07372573,363800000.0,0.0,0.06513365941940939,scenario 2 option 22
14502,2442630.9331521527,194676123.07372573,363800000.0,0.0,0.0016912898150555622,scenario 2 option 22
14503,108060093.59874004,194676123.07372573,363800000.0,0.0,0.04583177112346093,scenario 2 option 22
14504,503734768.7422925,194676123.07372573,363800000.0,0.0,0.26839894893056687,scenario 2 option 22
14505,23839820.471135337,194676123.07372573,363800000.0,0.0,0.025827513333510153,scenario 2 option 22
14506,1101815.524056315,194676123.07372573,363800000.0,0.0,0.0008142366747958555,scenario 2 option 22
14507,6945422.036027617,194676123.07372573,363800000.0,0.0,0.0031974369623418005,scenario 2 option 22
14508,62727438.90875996,194676123.07372573,363800000.0,0.0,0.026259747763825295,scenario 2 option 22
14509,0.0,194676123.07372573,363800000.0,0.0,0.0,scenario 2 option 22
14510,5043053.2035083305,194676123.07372573,363800000.0,0.0,0.00420579105661098,scenario 2 option 22
14511,0.0,194676123.07372573,363800000.0,0.0,0.0,scenario 2 option 22
14512,5163921.20564813,194676123.07372573,363800000.0,0.0,0.0030301770551545565,scenario 2 option 22
14513,14045769.315539293,194676123.07372573,363800000.0,0.0,0.017915354087394572,scenario 2 option 22
14514,1357378.1527434252,194676123.07372573,363800000.0,0.0,0.0006022992229652803,scenario 2 option 22
14515,9784477.543024464,194676123.07372573,363800000.0,0.0,0.006796936959756643,scenario 2 option 22
14516,3134710.028380732,194676123.07372573,363800000.0,0.0,0.0017092609166744304,scenario 2 option 22
14517,7612775.098182885,194676123.07372573,363800000.0,0.0,0.004250247089283202,scenario 2 option 22
14518,72680994.13573697,194676123.07372573,363800000.0,0.0,0.07792595546668828,scenario 2 option 22
14519,457945405.16028726,194676123.07372573,363800000.0,0.0,0.32348674103551217,scenario 2 option 22
14520,49915534.6436695,194676123.07372573,363800000.0,0.0,0.03746876589540399,scenario 2 option 22
14521,284209891.14887613,194676123.07372573,363800000.0,0.0,0.23495709549621227,scenario 2 option 22
14522,32656697.678331953,194676123.07372573,363800000.0,0.0,0.017678316904563507,scenario 2 option 22
14523,504442.8167809079,194676123.07372573,363800000.0,0.0,0.00035143851383694015,scenario 2 option 22
14524,394852.7354273331,194676123.07372573,363800000.0,0.0,0.0003464912274923601,scenario 2 option 22
14525,20425712.09904109,194676123.07372573,363800000.0,0.0,0.014811764638544382,scenario 2 option 22
14526,10684616.321743306,194676123.07372573,363800000.0,0.0,0.006000425616614349,scenario 2 option 22
14527,1797554134.3279464,194676123.07372573,363800000.0,0.0,1.5718698928336334,scenario 2 option 22
14528,58631434.22937637,194676123.07372573,363800000.0,0.0,0.022739688670000216,scenario 2 option 22
14529,17936586.544843905,194676123.07372573,363800000.0,0.0,0.010370680113152097,scenario 2 option 22
14530,0.0,194676123.07372573,363800000.0,0.0,0.0,scenario 2 option 22
14531,7346838.321157571,194676123.07372573,363800000.0,0.0,0.004152988988054728,scenario 2 option 22
14532,19834368.75595116,194676123.07372573,363800000.0,0.0,0.012147725808913186,scenario 2 option 22
14533,0.0,194676123.07372573,363800000.0,0.0,0.0,scenario 2 option 22
14534,145187336.56671166,194676123.07372573,363800000.0,0.0,0.1269589598508759,scenario 2 option 22
14535,100285369.83271343,194676123.07372573,363800000.0,0.0,0.06600872727128687,scenario 2 option 22
14536,31962120.500593916,194676123.07372573,363800000.0,0.0,0.017954645132687724,scenario 2 option 22
14537,2192384.1370236985,194676123.07372573,363800000.0,0.0,0.00148975473702339,scenario 2 option 22
14538,193186.6507892778,194676123.07372573,363800000.0,0.0,0.00010664790915097206,scenario 2 option 22
14539,107252012.01604766,194676123.07372573,363800000.0,0.0,0.12778905955407996,scenario 2 option 22
14540,1552075.0816524406,194676123.07372573,363800000.0,0.0,0.0009028754967409148,scenario 2 option 22
14541,11656342.380439982,194676123.07372573,363800000.0,0.0,0.006262477401085934,scenario 2 option 22
14542,65290157.33911003,194676123.07372573,363800000.0,0.0,0.03992591944581029,scenario 2 option 22
14543,0.0,194676123.07372573,363800000.0,0.0,0.0,scenario 2 option 22
14544,15221624.986367034,194676123.07372573,363800000.0,0.0,0.015243482036392532,scenario 2 option 22
14545,0.0,194676123.07372573,363800000.0,0.0,0.0,scenario 2 option 22
14546,35176017.97865243,194676123.07372573,363800000.0,0.0,0.02290929583998027,scenario 2 option 22
14547,2042891933.894311,194676123.07372573,363800000.0,0.0,1.5718698928336334,scenario 2 option 22
14548,97461377.76194267,194676123.07372573,363800000.0,0.0,0.04704271348404218,scenario 2 option 22
14549,3178669.5412831237,194676123.07372573,363800000.0,0.0,0.0021615469348222746,scenario 2 option 22
14550,7463201.062082947,194676123.07372573,363800000.0,0.0,0.004314649179607529,scenario 2 option 22
14551,35807269.27451892,194676123.07372573,363800000.0,0.0,0.0204359956577774,scenario 2 option 22
14552,0.0,194676123.07372573,363800000.0,0.0,0.0,scenario 2 option 22
14553,0.0,194676123.07372573,363800000.0,0.0,0.0,scenario 2 option 22
14554,24890304.38373787,194676123.07372573,363800000.0,0.0,0.01371947730658319,scenario 2 option 22
14555,14870277.235214567,194676123.07372573,363800000.0,0.0,0.008480867325630428,scenario 2 option 22
14556,463199.82687182294,194676123.07372573,363800000.0,0.0,0.00037614944373713167,scenario 2 option 22
14557,1449012.8525063926,194676123.07372573,363800000.0,0.0,0.0008460279562963753,scenario 2 option 22
14558,12396786.82606572,194676123.07372573,363800000.0,0.0,0.009006728406566654,scenario 2 option 22
14559,16468162.520639922,194676123.07372573,363800000.0,0.0,0.008811796454425784,scenario 2 option 22
14560,0.0,194676123.07372573,363800000.0,0.0,0.0,scenario 2 option 22
14561,2216699066.4053097,194676123.07372573,363800000.0,0.0,1.5718698928336334,scenario 2 option 22
14562,3081928.9254225953,194676123.07372573,363800000.0,0.0,0.0018298347977364273,scenario 2 option 22
14563,60109939.28152116,194676123.07372573,363800000.0,0.0,0.03746876589540399,scenario 2 option 22
14564,3011223.294593039,194676123.07372573,363800000.0,0.0,0.0016366784070873943,scenario 2 option 22
14565,97360468.88150409,194676123.07372573,363800000.0,0.0,0.08316661784454663,scenario 2 option 22
14566,0.0,194676123.07372573,363800000.0,0.0,0.0,scenario 2 option 22
14567,6136732.258751476,194676123.07372573,363800000.0,0.0,0.01007230101208346,scenario 2 option 22
14568,10350410.81972552,194676123.07372573,363800000.0,0.0,0.011948064934047552,scenario 2 option 22
14569,179191151.0249675,194676123.07372573,363800000.0,0.0,0.07264013410977321,scenario 2 option 22
14570,98761342.66531768,194676123.07372573,363800000.0,0.0,0.1567438425809026,scenario 2 option 22
14571,1905495995.5938635,194676123.07372573,363800000.0,0.0,1.1680287855938063,scenario 2 option 22
14572,108523935.433958,194676123.07372573,363800000.0,0.0,0.050174997315482146,scenario 2 option 22
14573,0.0,194676123.07372573,363800000.0,0.0,0.0,scenario 2 option 22
14574,42037988.75439869,194676123.07372573,363800000.0,0.0,0.023154318092253205,scenario 2 option 22
14575,5474621.1265296005,194676123.07372573,363800000.0,0.0,0.0028638810273134297,scenario 2 option 22
14576,0.0,194676123.07372573,363800000.0,0.0,0.0,scenario 2 option 22
14577,6721697.490674819,194676123.07372573,363800000.0,0.0,0.00600973967325388,scenario 2 option 22
14578,3407785.8293681475,194676123.07372573,363800000.0,0.0,0.0014682944294790773,scenario 2 option 22
14579,6497100.385805827,194676123.07372573,363800000.0,0.0,0.003799018304570325,scenario 2 option 22
14580,4694279.573438438,194676123.07372573,363800000.0,0.0,0.003175102902907511,scenario 2 option 22
14581,0.0,194676123.07372573,363800000.0,0.0,0.0,scenario 2 option 22
14582,2644369349.7110147,194676123.07372573,363800000.0,0.0,1.5718698928336334,scenario 2 option 22
14583,20777041.80271598,194676123.07372573,363800000.0,0.0,0.015596148991739167,scenario 2 option 22
14584,7749592.730797261,194676123.07372573,363800000.0,0.0,0.005427929179522812,scenario 2 option 22
14585,43678650.47558242,194676123.07372573,363800000.0,0.0,0.02457266743916734,scenario 2 option 22
14586,19476337.48153142,194676123.07372573,363800000.0,0.0,0.009723774225186567,scenario 2 option 22
14587,0.0,194676123.07372573,363800000.0,0.0,0.0,scenario 2 option 22
14588,863097428.0173854,194676123.07372573,363800000.0,0.0,0.742018229218757,scenario 2 option 22
14589,438453.0674513327,194676123.07372573,363800000.0,0.0,0.0003467545718314666,scenario 2 option 22
14590,25552026.980156764,194676123.07372573,363800000.0,0.0,0.017133984100938963,scenario 2 option 22
14591,18809350.029913843,194676123.07372573,363800000.0,0.0,0.010155206944693716,scenario 2 option 22
14592,196117.83991141987,194676123.07372573,363800000.0,0.0,9.477873743852147e-05,scenario 2 option 22
14593,0.0,194676123.07372573,363800000.0,0.0,0.0,scenario 2 option 22
14594,10007104.910241142,194676123.07372573,363800000.0,0.0,0.006280439720159722,scenario 2 option 22
14595,116978239.69234434,194676123.07372573,363800000.0,0.0,0.05827375035870223,scenario 2 option 22
14596,47804490.47321715,194676123.07372573,363800000.0,0.0,0.0810644404082883,scenario 2 option 22
14597,14373462.084277466,194676123.07372573,363800000.0,0.0,0.008853484485929467,scenario 2 option 22
14598,12273762.955420507,194676123.07372573,363800000.0,0.0,0.008715398805437358,scenario 2 option 22
14599,2390506198.916308,194676123.07372573,363800000.0,0.0,1.5718698928336334,scenario 2 option 22
14600,0.0,140745885.65392357,869900000.0,0.0,0.0,scenario 2 option 26
14601,46016523.31316915,140745885.65392357,869900000.0,0.0,0.017795970367437478,scenario 2 option 26
14602,12359862.812907241,140745885.65392357,869900000.0,0.0,0.012736585090361687,scenario 2 option 26
14603,57871784.799716115,140745885.65392357,869900000.0,0.0,0.03254968238164326,scenario 2 option 26
14604,2822384589.7945547,140745885.65392357,869900000.0,0.0,1.5749178303511844,scenario 2 option 26
14605,119621960.07869053,140745885.65392357,869900000.0,0.0,0.1262674798664769,scenario 2 option 26
14606,3665883.3096404322,140745885.65392357,869900000.0,0.0,0.0027064772726957493,scenario 2 option 26
14607,71579588.72030692,140745885.65392357,869900000.0,0.0,0.057946745776943503,scenario 2 option 26
14608,69923868.03139213,140745885.65392357,869900000.0,0.0,0.04023584469831604,scenario 2 option 26
14609,121363422.6273861,140745885.65392357,869900000.0,0.0,0.08648738133731732,scenario 2 option 26
14610,72818016.37811188,140745885.65392357,869900000.0,0.0,0.06796753101687972,scenario 2 option 26
14611,10612530.29276889,140745885.65392357,869900000.0,0.0,0.006592802595171409,scenario 2 option 26
14612,13345550.425343933,140745885.65392357,869900000.0,0.0,0.009699446491285476,scenario 2 option 26
14613,48463820.7562757,140745885.65392357,869900000.0,0.0,0.057479833895034214,scenario 2 option 26
14614,78126524.94990614,140745885.65392357,869900000.0,0.0,0.05707138359421729,scenario 2 option 26
14615,143777494.09090164,140745885.65392357,869900000.0,0.0,0.13363617029594274,scenario 2 option 26
14616,6265028.084271937,140745885.65392357,869900000.0,0.0,0.005434079674575866,scenario 2 option 26
14617,850923.5181747428,140745885.65392357,869900000.0,0.0,0.0008167936847306195,scenario 2 option 26
14618,227742190.12208912,140745885.65392357,869900000.0,0.0,0.20131015452211565,scenario 2 option 26
14619,2228183436.3057537,140745885.65392357,869900000.0,0.0,1.5745842144273468,scenario 2 option 26
14620,2096815126.7094595,140745885.65392357,869900000.0,0.0,1.5745846029074928,scenario 2 option 26
14621,564163212.4748682,140745885.65392357,869900000.0,0.0,0.4480126966903144,scenario 2 option 26
14622,29060651.03986845,140745885.65392357,869900000.0,0.0,0.018650468351236456,scenario 2 option 26
14623,56459545.08160581,140745885.65392357,869900000.0,0.0,0.0396297927054897,scenario 2 option 26
14624,91843970.36767077,140745885.65392357,869900000.0,0.0,0.08666366484781247,scenario 2 option 26
14625,256818646.55318126,140745885.65392357,869900000.0,0.0,0.1330127874710908,scenario 2 option 26
14626,72030562.07394011,140745885.65392357,869900000.0,0.0,0.06849896983907189,scenario 2 option 26
14627,1798686257.049336,140745885.65392357,869900000.0,0.0,1.5731554723419092,scenario 2 option 26
14628,17252958.305476144,140745885.65392357,869900000.0,0.0,0.011376936137121036,scenario 2 option 26
14629,175571.7754154537,140745885.65392357,869900000.0,0.0,0.00010674538962649296,scenario 2 option 26
14630,7336267.392621677,140745885.65392357,869900000.0,0.0,0.008002145347616785,scenario 2 option 26
14631,62463397.47118157,140745885.65392357,869900000.0,0.0,0.03937378968852054,scenario 2 option 26
14632,1546856.5078417584,140745885.65392357,869900000.0,0.0,0.000980733036323909,scenario 2 option 26
14633,0.0,140745885.65392357,869900000.0,0.0,0.0,scenario 2 option 26
14634,1800290248.0415606,140745885.65392357,869900000.0,0.0,1.5749768808448064,scenario 2 option 26
14635,2350658092.42151,140745885.65392357,869900000.0,0.0,1.5743924599359007,scenario 2 option 26
14636,2572875421.1040545,140745885.65392357,869900000.0,0.0,1.4575047380944404,scenario 2 option 26
14637,1514638.9472574452,140745885.65392357,869900000.0,0.0,0.0012618593280172205,scenario 2 option 26
14638,0.0,140745885.65392357,869900000.0,0.0,0.0,scenario 2 option 26
14639,1260458301.8551042,140745885.65392357,869900000.0,0.0,0.8940592934788647,scenario 2 option 26
14640,18353512.692653254,140745885.65392357,869900000.0,0.0,0.01075098293557492,scenario 2 option 26
14641,98960673.14854255,140745885.65392357,869900000.0,0.0,0.06343188625336527,scenario 2 option 26
14642,6556146.966060456,140745885.65392357,869900000.0,0.0,0.00400808903691063,scenario 2 option 26
14643,28510322.92783754,140745885.65392357,869900000.0,0.0,0.018421091137688212,scenario 2 option 26
14644,15261611.527079523,140745885.65392357,869900000.0,0.0,0.01532269563004586,scenario 2 option 26
14645,0.0,140745885.65392357,869900000.0,0.0,0.0,scenario 2 option 26
14646,48606491.75374339,140745885.65392357,869900000.0,0.0,0.052083030144766285,scenario 2 option 26
14647,2045848052.4911234,140745885.65392357,869900000.0,0.0,1.5748235757615388,scenario 2 option 26
14648,16534793.71248322,140745885.65392357,869900000.0,0.0,0.009819352043637023,scenario 2 option 26
14649,0.0,140745885.65392357,869900000.0,0.0,0.0,scenario 2 option 26
14650,6881020.295527477,140745885.65392357,869900000.0,0.0,0.006005746876451126,scenario 2 option 26
14651,292446592.5978971,140745885.65392357,869900000.0,0.0,0.2548015696656685,scenario 2 option 26
14652,19356398.08237528,140745885.65392357,869900000.0,0.0,0.022361843582338784,scenario 2 option 26
14653,2106330.045178594,140745885.65392357,869900000.0,0.0,0.001319447198727787,scenario 2 option 26
14654,852878220.4314363,140745885.65392357,869900000.0,0.0,0.4891792922040265,scenario 2 option 26
14655,215706.77892925762,140745885.65392357,869900000.0,0.0,0.00011440032513387973,scenario 2 option 26
14656,0.0,140745885.65392357,869900000.0,0.0,0.0,scenario 2 option 26
14657,6193195.319140713,140745885.65392357,869900000.0,0.0,0.005095742802269377,scenario 2 option 26
14658,31374225.997879904,140745885.65392357,869900000.0,0.0,0.0359640398314706,scenario 2 option 26
14659,223397.155125579,140745885.65392357,869900000.0,0.0,0.00012127351570640216,scenario 2 option 26
14660,0.0,140745885.65392357,869900000.0,0.0,0.0,scenario 2 option 26
14661,2219142840.135418,140745885.65392357,869900000.0,0.0,1.574120199291406,scenario 2 option 26
14662,2021435.1471664575,140745885.65392357,869900000.0,0.0,0.0014196209134724228,scenario 2 option 26
14663,2525035271.8276844,140745885.65392357,869900000.0,0.0,1.5745692885964029,scenario 2 option 26
14664,160096425.75968832,140745885.65392357,869900000.0,0.0,0.08748699285344899,scenario 2 option 26
14665,97902761.73097774,140745885.65392357,869900000.0,0.0,0.08385882366194121,scenario 2 option 26
14666,4535276.395776021,140745885.65392357,869900000.0,0.0,0.005068008279391081,scenario 2 option 26
14667,6497157.84394602,140745885.65392357,869900000.0,0.0,0.010595056957597932,scenario 2 option 26
14668,34066458.46126929,140745885.65392357,869900000.0,0.0,0.03032901459895498,scenario 2 option 26
14669,116097429.04114905,140745885.65392357,869900000.0,0.0,0.03855108213226819,scenario 2 option 26
14670,99133699.2313171,140745885.65392357,869900000.0,0.0,0.1576604622410434,scenario 2 option 26
14671,2566167115.3040566,140745885.65392357,869900000.0,0.0,1.5733455158591003,scenario 2 option 26
14672,213541706.94671184,140745885.65392357,869900000.0,0.0,0.17481988958820963,scenario 2 option 26
14673,5262653.964666271,140745885.65392357,869900000.0,0.0,0.005022493371563786,scenario 2 option 26
14674,2558831.0028280346,140745885.65392357,869900000.0,0.0,0.001506986948402035,scenario 2 option 26
14675,0.0,140745885.65392357,869900000.0,0.0,0.0,scenario 2 option 26
14676,214639389.16512647,140745885.65392357,869900000.0,0.0,0.12777356237523557,scenario 2 option 26
14677,4916544.627352037,140745885.65392357,869900000.0,0.0,0.009299909011338616,scenario 2 option 26
14678,2349799.200210865,140745885.65392357,869900000.0,0.0,0.0016197186583004428,scenario 2 option 26
14679,41350811.37219162,140745885.65392357,869900000.0,0.0,0.04145566676072471,scenario 2 option 26
14680,0.0,140745885.65392357,869900000.0,0.0,0.0,scenario 2 option 26
14681,0.0,140745885.65392357,869900000.0,0.0,0.0,scenario 2 option 26
14682,2648219566.7977443,140745885.65392357,869900000.0,0.0,1.5748419045365771,scenario 2 option 26
14683,820093178.8091329,140745885.65392357,869900000.0,0.0,0.6163475926835633,scenario 2 option 26
14684,97794130.05297606,140745885.65392357,869900000.0,0.0,0.08148441255459307,scenario 2 option 26
14685,4167147.829917265,140745885.65392357,869900000.0,0.0,0.002500149398040133,scenario 2 option 26
14686,26235834.12650972,140745885.65392357,869900000.0,0.0,0.016579989688449454,scenario 2 option 26
14687,27574815.945350267,140745885.65392357,869900000.0,0.0,0.017663838228715957,scenario 2 option 26
14688,1801534513.2533898,140745885.65392357,869900000.0,0.0,1.5751650302947555,scenario 2 option 26
14689,0.0,140745885.65392357,869900000.0,0.0,0.0,scenario 2 option 26
14690,1224970.5551885623,140745885.65392357,869900000.0,0.0,0.0008543601386989373,scenario 2 option 26
14691,8311571.53445628,140745885.65392357,869900000.0,0.0,0.00655544861795665,scenario 2 option 26
14692,204547073.6070078,140745885.65392357,869900000.0,0.0,0.12766390535632305,scenario 2 option 26
14693,0.0,140745885.65392357,869900000.0,0.0,0.0,scenario 2 option 26
14694,29159833.404874966,140745885.65392357,869900000.0,0.0,0.03141619499643229,scenario 2 option 26
14695,1430327239.8038058,140745885.65392357,869900000.0,0.0,0.8918271246310653,scenario 2 option 26
14696,66552434.09483155,140745885.65392357,869900000.0,0.0,0.10696842535115578,scenario 2 option 26
14697,486122763.8613434,140745885.65392357,869900000.0,0.0,0.3260361229100619,scenario 2 option 26
14698,663245.2547794783,140745885.65392357,869900000.0,0.0,0.0005066435877552434,scenario 2 option 26
14699,2393461007.8732924,140745885.65392357,869900000.0,0.0,1.5743929491566873,scenario 2 option 26
14700,1583177.245628347,467979036.34317935,0.0,0.0,0.0009739277058605444,scenario 2 option 28
14701,75416046.64172609,467979036.34317935,0.0,0.0,0.036213818664776215,scenario 2 option 28
14702,245299.94110133985,467979036.34317935,0.0,0.0,0.00017810392665164413,scenario 2 option 28
14703,102422614.15664718,467979036.34317935,0.0,0.0,0.050262686622620366,scenario 2 option 28
14704,2277073848.684204,467979036.34317935,0.0,0.0,1.2650997935928179,scenario 2 option 28
14705,18260972.17653847,467979036.34317935,0.0,0.0,0.02182994268941168,scenario 2 option 28
14706,11251974.43413238,467979036.34317935,0.0,0.0,0.008374316991980654,scenario 2 option 28
14707,986325.011697979,467979036.34317935,0.0,0.0,0.0004380323428603705,scenario 2 option 28
14708,87316283.8883178,467979036.34317935,0.0,0.0,0.042696215674450165,scenario 2 option 28
14709,96114116.47169057,467979036.34317935,0.0,0.0,0.07334963788232682,scenario 2 option 28
14710,6339929.292365821,467979036.34317935,0.0,0.0,0.005751775011287737,scenario 2 option 28
14711,7313332.590711614,467979036.34317935,0.0,0.0,0.004926573470827337,scenario 2 option 28
14712,16182290.521076225,467979036.34317935,0.0,0.0,0.011611626906138608,scenario 2 option 28
14713,1761544.35510218,467979036.34317935,0.0,0.0,0.000785410644750932,scenario 2 option 28
14714,1069272.572816737,467979036.34317935,0.0,0.0,0.0007509419663878675,scenario 2 option 28
14715,18582605.337793764,467979036.34317935,0.0,0.0,0.017689342965706786,scenario 2 option 28
14716,402421.1179789017,467979036.34317935,0.0,0.0,0.0001801379852983891,scenario 2 option 28
14717,6099932.997954869,467979036.34317935,0.0,0.0,0.005377207067473364,scenario 2 option 28
14718,49112336.64687024,467979036.34317935,0.0,0.0,0.033980907682515625,scenario 2 option 28
14719,1925766127.5016053,467979036.34317935,0.0,0.0,1.262364497692101,scenario 2 option 28
14720,1424214971.9166932,467979036.34317935,0.0,0.0,1.2515696634752846,scenario 2 option 28
14721,213739513.99691933,467979036.34317935,0.0,0.0,0.17217695545725345,scenario 2 option 28
14722,32811854.1660676,467979036.34317935,0.0,0.0,0.02609786567065843,scenario 2 option 28
14723,56644595.629823714,467979036.34317935,0.0,0.0,0.04741150006598638,scenario 2 option 28
14724,79175430.43876317,467979036.34317935,0.0,0.0,0.08293825290956189,scenario 2 option 28
14725,163356803.20090097,467979036.34317935,0.0,0.0,0.09681162076745689,scenario 2 option 28
14726,2298832.4772620294,467979036.34317935,0.0,0.0,0.0015523526198353318,scenario 2 option 28
14727,2033944753.8874702,467979036.34317935,0.0,0.0,1.8409743258661417,scenario 2 option 28
14728,15915204.554910906,467979036.34317935,0.0,0.0,0.007151514817101281,scenario 2 option 28
14729,4252961.627704461,467979036.34317935,0.0,0.0,0.0026862250358743556,scenario 2 option 28
14730,0.0,467979036.34317935,0.0,0.0,0.0,scenario 2 option 28
14731,53904966.323781505,467979036.34317935,0.0,0.0,0.03832554388686974,scenario 2 option 28
14732,6529976.633343965,467979036.34317935,0.0,0.0,0.004165673728995894,scenario 2 option 28
14733,0.0,467979036.34317935,0.0,0.0,0.0,scenario 2 option 28
14734,1293198165.1558943,467979036.34317935,0.0,0.0,1.2622745219767257,scenario 2 option 28
14735,2024554232.9910624,467979036.34317935,0.0,0.0,1.2267171224896298,scenario 2 option 28
14736,1463659489.580486,467979036.34317935,0.0,0.0,0.9628487371828974,scenario 2 option 28
14737,0.0,467979036.34317935,0.0,0.0,0.0,scenario 2 option 28
14738,0.0,467979036.34317935,0.0,0.0,0.0,scenario 2 option 28
14739,933319608.8107184,467979036.34317935,0.0,0.0,0.6189306590943866,scenario 2 option 28
14740,17388333.809452336,467979036.34317935,0.0,0.0,0.01226045034526229,scenario 2 option 28
14741,90008759.81143141,467979036.34317935,0.0,0.0,0.05922491611430326,scenario 2 option 28
14742,23393767.979938593,467979036.34317935,0.0,0.0,0.015761096933462327,scenario 2 option 28
14743,35478340.658478394,467979036.34317935,0.0,0.0,0.021672309176198896,scenario 2 option 28
14744,18495096.958784856,467979036.34317935,0.0,0.0,0.023557049697423654,scenario 2 option 28
14745,0.0,467979036.34317935,0.0,0.0,0.0,scenario 2 option 28
14746,19704713.820376042,467979036.34317935,0.0,0.0,0.017305038261789543,scenario 2 option 28
14747,1627501401.4983897,467979036.34317935,0.0,0.0,1.3056872066848362,scenario 2 option 28
14748,54781504.00532437,467979036.34317935,0.0,0.0,0.024402550496498455,scenario 2 option 28
14749,201396.61716567288,467979036.34317935,0.0,0.0,0.0001784796814568671,scenario 2 option 28
14750,1655354.7997539565,467979036.34317935,0.0,0.0,0.0009979113433012524,scenario 2 option 28
14751,23905769.262203608,467979036.34317935,0.0,0.0,0.02385434754540848,scenario 2 option 28
14752,0.0,467979036.34317935,0.0,0.0,0.0,scenario 2 option 28
14753,0.0,467979036.34317935,0.0,0.0,0.0,scenario 2 option 28
14754,469206600.7296535,467979036.34317935,0.0,0.0,0.31902893950709144,scenario 2 option 28
14755,4104564.6082392763,467979036.34317935,0.0,0.0,0.0028138424419498712,scenario 2 option 28
14756,3460090.688071114,467979036.34317935,0.0,0.0,0.004638546596473083,scenario 2 option 28
14757,0.0,467979036.34317935,0.0,0.0,0.0,scenario 2 option 28
14758,3979057.2722996464,467979036.34317935,0.0,0.0,0.0033889068161862754,scenario 2 option 28
14759,6142771.983961561,467979036.34317935,0.0,0.0,0.002913538237387929,scenario 2 option 28
14760,0.0,467979036.34317935,0.0,0.0,0.0,scenario 2 option 28
14761,2533774402.3098106,467979036.34317935,0.0,0.0,1.8646221062921633,scenario 2 option 28
14762,326852.4136635948,467979036.34317935,0.0,0.0,0.00019441495871012996,scenario 2 option 28
14763,2256033680.5620527,467979036.34317935,0.0,0.0,1.2512880199919607,scenario 2 option 28
14764,114199741.41497734,467979036.34317935,0.0,0.0,0.0750686153357489,scenario 2 option 28
14765,106538076.83548573,467979036.34317935,0.0,0.0,0.10533924889148963,scenario 2 option 28
14766,0.0,467979036.34317935,0.0,0.0,0.0,scenario 2 option 28
14767,0.0,467979036.34317935,0.0,0.0,0.0,scenario 2 option 28
14768,27389397.336443286,467979036.34317935,0.0,0.0,0.031581943237748225,scenario 2 option 28
14769,163304498.6452411,467979036.34317935,0.0,0.0,0.06756408218099426,scenario 2 option 28
14770,18651924.400054626,467979036.34317935,0.0,0.0,0.03252967071870007,scenario 2 option 28
14771,1965653887.4250734,467979036.34317935,0.0,0.0,1.2493953931122699,scenario 2 option 28
14772,57296295.70497729,467979036.34317935,0.0,0.0,0.028747690163536215,scenario 2 option 28
14773,0.0,467979036.34317935,0.0,0.0,0.0,scenario 2 option 28
14774,11861702.793647576,467979036.34317935,0.0,0.0,0.006420124972895027,scenario 2 option 28
14775,618976.6947526714,467979036.34317935,0.0,0.0,0.00045223409892575223,scenario 2 option 28
14776,160013481.2632907,467979036.34317935,0.0,0.0,0.09442793056449442,scenario 2 option 28
14777,763201.4432194253,467979036.34317935,0.0,0.0,0.0004403850449485586,scenario 2 option 28
14778,0.0,467979036.34317935,0.0,0.0,0.0,scenario 2 option 28
14779,958298.2415270539,467979036.34317935,0.0,0.0,0.000763976625895143,scenario 2 option 28
14780,756804.6181425927,467979036.34317935,0.0,0.0,0.0004348769682275959,scenario 2 option 28
14781,0.0,467979036.34317935,0.0,0.0,0.0,scenario 2 option 28
14782,2084619045.515054,467979036.34317935,0.0,0.0,1.4172505411238538,scenario 2 option 28
14783,559684841.5111624,467979036.34317935,0.0,0.0,0.4464165678528302,scenario 2 option 28
14784,7708064.325248858,467979036.34317935,0.0,0.0,0.005380693894646923,scenario 2 option 28
14785,12311992.698032781,467979036.34317935,0.0,0.0,0.007424137159701004,scenario 2 option 28
14786,20042279.31453983,467979036.34317935,0.0,0.0,0.013394135829719333,scenario 2 option 28
14787,25062167.57882098,467979036.34317935,0.0,0.0,0.021205065801654904,scenario 2 option 28
14788,1436303464.7863903,467979036.34317935,0.0,0.0,1.2582837951147503,scenario 2 option 28
14789,0.0,467979036.34317935,0.0,0.0,0.0,scenario 2 option 28
14790,6136533.932836868,467979036.34317935,0.0,0.0,0.004355749849816724,scenario 2 option 28
14791,13234043.660447024,467979036.34317935,0.0,0.0,0.009682444770998128,scenario 2 option 28
14792,159393423.1843659,467979036.34317935,0.0,0.0,0.09398584739225366,scenario 2 option 28
14793,0.0,467979036.34317935,0.0,0.0,0.0,scenario 2 option 28
14794,3043795.6062752795,467979036.34317935,0.0,0.0,0.0017741880461181999,scenario 2 option 28
