,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
987,346231331.34946656,0,0.0,16270.965538849126,0.03806481573993249
988,4535083840.326624,0,0.0,164097.33321745368,0.6408930918157125
989,2764844342.499692,0,0.0,38677.900421438535,0.21407884377241784
990,2200487716.739929,0,0.0,41564.40264585618,0.24388182536312955
991,958970938.6573784,0,0.0,53455.83033018169,0.1994920553500463
992,2529238432.4588547,0,0.0,40083.13465111033,0.23484180229886836
993,2725990919.6998773,0,0.0,39662.05854408741,0.23958445138311898
994,395732949.2481479,0,0.0,27087.918428399258,0.039548710828523834
995,584308903.1861537,0,0.0,24279.959487979548,0.07333062646946352
996,431596401.0710576,0,0.0,19312.914997009902,0.03801358046331381
997,3044439639.9663763,0,0.0,39228.510470199246,0.23521598366489713
998,260864760.61126557,0,0.0,17774.12075119606,0.049003900053943616
999,1627840680.0732002,0,0.0,92085.69344334619,0.27996649529197376
1000,4308649193.6980095,0,0.0,167340.4973879839,0.6381970305521627
1001,1503547814.1644497,0,0.0,77836.80947831627,0.15537744416914134
1002,289353654.5714921,0,0.0,18388.26823303471,0.04216300305149209
1003,93951096.49112281,0,0.0,7453.561612020461,0.013489483096080435
1004,2113714176.8956635,0,0.0,127792.23521909569,0.4493750722442108
1005,2418991200.459163,0,0.0,131507.79704466474,0.45014893150145163
1006,3230759250.9337516,0,0.0,39581.60160586452,0.2387743677470278
1007,529167259.5675058,0,0.0,23200.59070437833,0.05908757252332024
1008,3079254723.62935,0,0.0,41767.54619472818,0.23917439218291098
1009,4959104846.702689,0,0.0,106789.61123555365,0.37712074032156107
1010,1006663745.3198004,0,0.0,44553.30611763194,0.08727551017570304
1011,3076120598.7999396,0,0.0,39535.167823797296,0.23830887937149087
1012,2233534973.502157,0,0.0,126703.30063545112,0.43719484862531416
1013,775523949.4012765,0,0.0,57520.499584359626,0.0930565234459499
1014,128311350.45706883,0,0.0,7744.423441604269,0.025619959289636313
1015,963433169.8694167,0,0.0,16808.6235483348,0.10773720921542666
1016,1334990339.9845471,0,0.0,77531.5726959237,0.30480476968438114
1017,1729886825.5995526,0,0.0,27928.51435661994,0.1631230335387546
1018,2421158889.7960744,0,0.0,158037.36177396638,0.3642221916633051
1019,3401732117.254457,0,0.0,39675.557445272774,0.23972220461866467
1020,137506048.57999068,0,0.0,7961.672021639028,0.030075143484601233
1021,3452731036.89368,0,0.0,43149.46682771839,0.2445747612053324
1022,1386041419.9777474,0,0.0,52139.2895746432,0.2231202062106552
1023,3542892404.88507,0,0.0,39686.32909678153,0.23894655511498444
1024,3584284634.036308,0,0.0,136819.27819987648,0.499612783217844
1025,471839791.78609395,0,0.0,29462.06262782923,0.05041037460097351
1026,208461430.42914903,0,0.0,11025.092395545302,0.03921611555203213
1027,2641368918.1722417,0,0.0,60314.70470426034,0.2863196760249891
1028,226069320.83057725,0,0.0,14662.084328787594,0.01815386753750388
1029,1040820081.2359424,0,0.0,69155.24372856911,0.16961275282105748
1030,3183768974.3006806,0,0.0,50859.88275944078,0.2531618476934732
1031,3485825298.881838,0,0.0,46122.73810698371,0.2586051087723248
1032,1600387729.551581,0,0.0,110425.58300839999,0.26167902221975714
1033,3097134381.449953,0,0.0,39738.18673802477,0.240360353336137
1034,2580700821.3272905,0,0.0,40180.577104058255,0.2414707631105815
1035,2668323367.339064,0,0.0,39149.11579763781,0.23434028951983332
1036,578508127.2779677,0,0.0,56769.960234675695,0.10695498011839707
1037,2431862339.342131,0,0.0,39871.74823179592,0.24169051054049628
1038,71524984.73427129,0,0.0,5400.469095911789,0.010719798638890495
1039,2770538684.1482205,0,0.0,42055.21748667864,0.2481014068698352
1040,665529178.935357,0,0.0,45307.11239207837,0.08017831607026708
1041,344859027.94328,0,0.0,15872.645286144758,0.0632106321393415
1042,274477467.3352991,0,0.0,16671.795642271107,0.031322004252515086
1043,1848481312.4894664,0,0.0,115941.077766212,0.16714486346308866
1044,1125193040.8829815,0,0.0,18082.97403954855,0.10726688442319261
1045,3020714903.456073,0,0.0,39604.599306449236,0.23900402722845454
1046,1468141936.466794,0,0.0,76447.62632526219,0.1456605922004856
1047,381376068.7354849,0,0.0,19346.221170050405,0.0723512960970918
1048,3067910084.3666425,0,0.0,41608.50820168611,0.23771847024342452
1049,885181907.0494313,0,0.0,71392.12651458575,0.1078705270576971
1050,870790048.9613078,0,0.0,57036.68202352057,0.08915851409497519
1051,2078388850.4830112,0,0.0,135963.86644071178,0.4507801371365333
1052,4014933295.740857,0,0.0,226241.9391666033,0.587484910047932
1053,4131403426.8665223,0,0.0,168643.54434494732,0.6611474735472636
1054,439068856.2681939,0,0.0,29981.68143573287,0.10126980291796725
1055,1747322384.3719254,0,0.0,96789.45522323615,0.2884627570341222
1056,1285727449.2420456,0,0.0,70862.2039344467,0.2523587563483907
1057,711853325.4378115,0,0.0,53652.408193088515,0.17482770841100506
1058,1615108903.1905062,0,0.0,26496.239925017388,0.16420255248452642
1059,811565732.0572659,0,0.0,51956.937323423146,0.08287750693910803
1060,1391369203.8507147,0,0.0,79254.26526280586,0.25656343393473
1061,5380465581.349589,0,0.0,163059.5445856494,0.6281586357508364
1062,2462774536.197942,0,0.0,129735.12159781948,0.4622036076359757
1063,996059488.1306868,0,0.0,37803.57331867689,0.09512481298372016
1064,2490785640.4540005,0,0.0,41834.7583911683,0.23876072506778023
1065,460326400.9555974,0,0.0,24387.60090725346,0.061807944456970826
1066,1196359696.6629572,0,0.0,70475.53666442414,0.10741483256771274
1067,623099076.8018066,0,0.0,15318.803958321769,0.04562327949478963
1068,814941265.9320656,0,0.0,41604.93695413577,0.13862295792613283
1069,2717087978.5262156,0,0.0,137228.076628141,0.4481914277420954
1070,4425949196.09733,0,0.0,171197.12048622445,0.6626202974013301
1071,109815969.11436453,0,0.0,5837.738757386183,0.021216287688467568
1072,800185894.3464271,0,0.0,36450.15652622868,0.08537810076234856
1073,3090406999.5254407,0,0.0,56067.07372336596,0.26873182852954736
1074,2921900480.269912,0,0.0,187545.47536297943,0.4199506352346997
1075,193996472.79237902,0,0.0,15314.812073248164,0.04194314556461218
1076,2212524799.417465,0,0.0,39803.48339995097,0.24101525820995173
1077,357850076.5344697,0,0.0,7813.924606912481,0.03381351104285376
1078,1266216845.671939,0,0.0,83461.4552032714,0.16748900416921012
1079,3424481277.5499287,0,0.0,39416.72882477986,0.2371469725312814
1080,239427333.1426167,0,0.0,6553.441010034995,0.026443530572427744
1081,170887738.87098843,0,0.0,13082.935511961863,0.02231039229514233
1082,2583127755.732971,0,0.0,41448.40520074177,0.24183849785518102
1083,2895021811.963605,0,0.0,40104.88382279473,0.24141111714478997
1084,486478498.38935447,0,0.0,24173.497152791588,0.04940206776719625
1085,2379351037.2795763,0,0.0,127939.90937789131,0.43929240722784574
1086,1179342569.301576,0,0.0,26996.18857582208,0.1417625879113459
1087,2609359344.495118,0,0.0,42360.18433983707,0.2451280615976546
1088,257557868.01520902,0,0.0,11265.509068073055,0.01752265220350885
1089,735751162.3908062,0,0.0,54747.955244353376,0.07470350688020137
1090,510519855.2883103,0,0.0,37634.69106685632,0.059982099955883564
1091,3093159616.4816046,0,0.0,63800.23761011333,0.30467677964320594
1092,1238729839.9123702,0,0.0,70363.16667635267,0.11287281054632806
1093,606239726.513073,0,0.0,40417.56305382923,0.07299032299118932
1094,3342722570.389847,0,0.0,56116.955393859185,0.2662824661828723
1095,127827836.21196714,0,0.0,8916.970230428464,0.01374455051962532
1096,3002898503.9727063,0,0.0,39424.71005731966,0.23722842884253242
1097,3776168874.6676664,0,0.0,40622.854582214495,0.24278648165677574
1098,379981070.0171522,0,0.0,22448.68122943172,0.03957393528029892
1099,435798197.89672875,0,0.0,33874.44368991129,0.043981500011396696
1100,315376945.6119392,0,0.0,18555.727821066168,0.03483532089431868
1101,1245911043.257836,0,0.0,59824.19069758912,0.21450947996270683
1102,3241769462.5946302,0,0.0,164317.73838478437,0.4876479742351332
1103,2554160916.1699634,0,0.0,139242.5449888943,0.4601002140420126
1104,2302806542.8210373,0,0.0,36856.51688467429,0.21634995635817958
1105,343419307.66457707,0,0.0,9640.542766881426,0.025123588985878458
1106,801925444.7883947,0,0.0,36636.506665639994,0.09530620996838601
1107,4290750510.1342473,0,0.0,163450.63590634643,0.633658920753412
1108,165069224.88945082,0,0.0,11909.502612400785,0.02501682210641533
1109,167453963.59478623,0,0.0,10461.230197413344,0.021112030567768437
1110,954817972.8275633,0,0.0,47011.58316521901,0.07648216332527771
1111,280192654.49235284,0,0.0,15481.576437962183,0.03626090860897961
1112,295967756.5435748,0,0.0,20481.602389009953,0.02968976597466054
1113,2172858580.3074737,0,0.0,42701.11473916932,0.20993425263134124
1114,2605823959.2127566,0,0.0,148446.96874691529,0.2586719225430275
1115,440881901.62309575,0,0.0,32487.509286557084,0.045814514078908845
1116,2372121615.1980324,0,0.0,39139.889435343146,0.23423056431597167
1117,2900600996.737044,0,0.0,39374.28978292283,0.23671439948227835
1118,2902376554.9234843,0,0.0,43678.85230099202,0.24248944877775744
1119,288303120.0282178,0,0.0,13334.882942805889,0.030098179446633073
1120,4269292190.015761,0,0.0,101144.0380848669,0.4237625489859775
1121,324155133.1955809,0,0.0,19314.90234296347,0.05921846554664618
1122,582208126.3686186,0,0.0,34378.46271527246,0.05473390915754123
1123,1760889066.6091278,0,0.0,116292.7558393183,0.19723931797075508
1124,530391417.8221603,0,0.0,31416.44061421634,0.05325689141527362
1125,3273659554.3149657,0,0.0,42202.836235611234,0.24519674112498524
1126,415304141.8757555,0,0.0,20479.791606128354,0.03853267987544175
1127,2439549169.919144,0,0.0,35915.73214507296,0.21067662739469123
1128,3263751752.502191,0,0.0,43056.30433121501,0.24135282261912044
1129,2935540216.7350945,0,0.0,44062.977280779975,0.24592131996780334
1130,1387866495.6956074,0,0.0,80925.56178462897,0.1245821521864606
1131,429259649.15856457,0,0.0,15009.450406897871,0.02933393896812877
1132,2544806677.6424513,0,0.0,39517.287396159794,0.2371220534732086
1133,2371121030.6723795,0,0.0,128496.31722364805,0.44575333076906226
1134,3512198296.991008,0,0.0,56232.105947827935,0.2669984806463447
1135,282951807.0659802,0,0.0,19819.014419372485,0.0324387801779424
1136,198231373.8280541,0,0.0,13529.135781785018,0.024079739967674353
1137,1075547636.6476893,0,0.0,68323.08156125153,0.10189677824046767
1138,3109114895.6643662,0,0.0,42464.577373312,0.24662805900742021
1139,3847738880.6427736,0,0.0,178211.84359723626,0.6689441531066042
1140,2298872347.5789776,0,0.0,132694.3212464598,0.45663414492346877
1141,3269165788.6938124,0,0.0,97253.06119133873,0.3207083940933248
1142,2921886727.5775695,0,0.0,39594.85060873918,0.23890669799642542
1143,3093069688.4181776,0,0.0,39799.804925047734,0.23989924452012523
1144,3395239681.2864866,0,0.0,61908.771160336284,0.26869871035525766
1145,988162274.0193052,0,0.0,70475.6486911338,0.10943810399022638
1146,2086276893.009147,0,0.0,28766.549189025078,0.16325493957461457
1147,400661122.44480586,0,0.0,30778.31240218298,0.04838388845131822
1148,545153556.3109798,0,0.0,30045.66874006278,0.11229259276614785
1149,1558331368.1198559,0,0.0,77903.87927761357,0.15565314057235963
1150,1497349576.5554023,0,0.0,86341.5724852918,0.3083628959369151
1151,775855395.9513783,0,0.0,45569.84393837294,0.1535067735967887
1152,741556410.1526039,0,0.0,46244.53357034843,0.07270589872407843
1153,187227749.82971343,0,0.0,10354.390096110834,0.02031637661374729
1154,2374921707.36527,0,0.0,129706.2916503518,0.44153093716505365
1155,1367014178.084144,0,0.0,88554.24579062742,0.1683661966060867
1156,3500725620.898229,0,0.0,150741.22797569673,0.5803021123190806
1157,1856259195.929921,0,0.0,126340.90951736766,0.43627287235202283
1158,935485266.4057235,0,0.0,72198.28028620429,0.11186408381825927
1159,3081553264.046065,0,0.0,39588.098373170375,0.2388392724703227
1160,2537720426.194078,0,0.0,49515.90512668737,0.2564401544501345
1161,2337905610.9384117,0,0.0,39475.41930242611,0.23773217644856778
1162,5764359032.470406,0,0.0,165739.56608770855,0.6572106763506578
1163,117712357.70067182,0,0.0,7341.854061671682,0.015356146684701106
1164,3229876324.7399344,0,0.0,48422.19764516482,0.2533074754559029
1165,3090249767.955568,0,0.0,40123.18765976179,0.24071195615617139
1166,2542795575.1975923,0,0.0,39396.61829556574,0.23694172484316317
1167,235622701.4437018,0,0.0,19974.28645552121,0.029052747780832652
1168,2320071302.4707737,0,0.0,145390.93554230052,0.4683825756295226
1169,1969388856.1307847,0,0.0,133880.0370895852,0.4460599140126727
1170,985903108.9154909,0,0.0,71097.617533754,0.11772797507041696
1171,752826550.8785216,0,0.0,61901.22632968296,0.1955238889590732
1172,3516973249.2420626,0,0.0,39376.83214814439,0.23674034669755178
1173,334990449.5800139,0,0.0,21824.814409096332,0.04531956916893536
1174,2486269536.06794,0,0.0,149074.3211765714,0.48021664237122547
1175,2615916303.345908,0,0.0,134090.24295543527,0.47258122235187466
1176,386835465.8464821,0,0.0,13607.871980205427,0.03500466937410571
1177,326637747.2632556,0,0.0,20519.967926020257,0.04471737316886067
1178,749765299.5891955,0,0.0,63572.09035910464,0.08542455785036038
1179,2458427075.327709,0,0.0,133253.91428632208,0.4557486038309333
1180,938126656.6284949,0,0.0,71989.03782934524,0.11320037517731561
1181,3759000165.402605,0,0.0,79442.42727351554,0.3565943149213274
1182,809861699.3841498,0,0.0,65476.32808659138,0.14070003362728012
1183,1091277966.84031,0,0.0,57941.1259964875,0.21976836023038784
1184,3203975910.3523464,0,0.0,39331.97916880991,0.23628075129895476
1185,410330706.5759411,0,0.0,26689.38590801746,0.07454744904846422
1186,317633148.15151715,0,0.0,15665.206137686822,0.06239061581651621
1187,3132894148.808112,0,0.0,97122.70508751148,0.25874215812879237
1188,4754154749.260453,0,0.0,107710.64857512547,0.4800561014200594
1189,246768681.56663495,0,0.0,16046.358371824244,0.033354070982888305
1190,1548898370.1639187,0,0.0,38168.671143382824,0.122298813329345
1191,2846184172.2703915,0,0.0,48522.7702411425,0.24804531246449363
1192,2340811327.103709,0,0.0,37106.05620663528,0.1900658708204994
1193,2608678373.0063686,0,0.0,68320.28684880315,0.28761008645528097
1194,1185128879.0793004,0,0.0,50986.84362439636,0.1111129164168364
1195,733906469.4526315,0,0.0,60288.862600352586,0.09911678644862723
1196,366158992.79949296,0,0.0,4703.108401117927,0.028603334778130464
1197,2274127977.647232,0,0.0,29045.110028378396,0.17793793872702846
1198,3145971264.9575458,0,0.0,45991.314142346964,0.24167322401519029
1199,270806976.76858175,0,0.0,12889.30462687208,0.045029845442469824
1200,981911689.7933717,102391648,205800000.0,0.0,0.879386986383451
1201,33578851.092451796,102391648,205800000.0,0.0,0.0322955604809732
1202,388795074.21420515,102391648,205800000.0,0.0,0.21324796757733275
1203,87311461.65306738,102391648,205800000.0,0.0,0.0664911783199192
1204,132540044.22579418,102391648,205800000.0,0.0,0.14944368007717762
1205,48040271.68233274,102391648,205800000.0,0.0,0.03637027844678133
1206,37806990.0131675,102391648,205800000.0,0.0,0.026741938764199197
1207,77585302.15920445,102391648,205800000.0,0.0,0.0773722902820568
1208,344673039.0806359,102391648,205800000.0,0.0,0.29231070324111097
1209,41089477.89857766,102391648,205800000.0,0.0,0.02901947204068902
1210,171176781.05084094,102391648,205800000.0,0.0,0.14260505287455866
1211,418427461.530146,102391648,205800000.0,0.0,0.2767966520796484
1212,2849759673.6672277,102391648,205800000.0,0.0,1.6948483354115065
1213,1560690639.8083713,102391648,205800000.0,0.0,0.8705375902332725
1214,56759373.35111153,102391648,205800000.0,0.0,0.03950451581285873
1215,29637882.350645356,102391648,205800000.0,0.0,0.03209275869220757
1216,36952624.23619866,102391648,205800000.0,0.0,0.030841216743960273
1217,392397504.91497433,102391648,205800000.0,0.0,0.29196744284800535
1218,250625437.0534693,102391648,205800000.0,0.0,0.18796424278451554
1219,44136135.70065308,102391648,205800000.0,0.0,0.04337696731213077
1220,315972731.69799423,102391648,205800000.0,0.0,0.17151446422578429
1221,214416073.67567247,102391648,205800000.0,0.0,0.1841541776166823
1222,2713822140.0359917,102391648,205800000.0,0.0,1.69181870216116
1223,70240044.08252607,102391648,205800000.0,0.0,0.07001969795963055
1224,33790199.03835131,102391648,205800000.0,0.0,0.0316362107609299
1225,140448085.96927553,102391648,205800000.0,0.0,0.1062049959066916
1226,197074110.61093864,102391648,205800000.0,0.0,0.16414854648495017
1227,2715884083.2565594,102391648,205800000.0,0.0,1.6934877570491946
1228,1159991629.3373568,102391648,205800000.0,0.0,0.8973728110672181
1229,12602030.425327187,102391648,205800000.0,0.0,0.01457938731466497
1230,550705636.6879706,102391648,205800000.0,0.0,0.3696678054970416
1231,302588152.56916326,102391648,205800000.0,0.0,0.2873726008772164
1232,20469925.888061002,102391648,205800000.0,0.0,0.02348699488366175
1233,371530904.34705716,102391648,205800000.0,0.0,0.25135220491588794
1234,65508685.80879652,102391648,205800000.0,0.0,0.07757677114504628
1235,567704206.1862732,102391648,205800000.0,0.0,0.3701045583494828
1236,912573462.9460613,102391648,205800000.0,0.0,0.8537317332666753
1237,2552876592.3465843,102391648,205800000.0,0.0,1.7139589558615964
1238,117171579.4958599,102391648,205800000.0,0.0,0.11125370311198123
1239,82645830.03794506,102391648,205800000.0,0.0,0.05814889441691464
1240,98786489.36667505,102391648,205800000.0,0.0,0.06907785706422818
1241,933469749.7525345,102391648,205800000.0,0.0,0.8834866092917127
1242,2990394086.192211,102391648,205800000.0,0.0,1.6942953314148599
1243,1018987914.3393862,102391648,205800000.0,0.0,0.8611550033793466
1244,33584398.61961353,102391648,205800000.0,0.0,0.04289981757443351
1245,119644759.96383443,102391648,205800000.0,0.0,0.07492920896692862
1246,756195960.4972649,102391648,205800000.0,0.0,0.6200197117072151
1247,213516781.22920564,102391648,205800000.0,0.0,0.10531563288084674
1248,52814827.22442039,102391648,205800000.0,0.0,0.04522738709573507
1249,2848477076.9629416,102391648,205800000.0,0.0,1.6938567064101315
1250,2660265941.34087,102391648,205800000.0,0.0,1.6930399436210275
1251,2109285770.3120222,102391648,205800000.0,0.0,1.899587065797074
1252,145553311.84377393,102391648,205800000.0,0.0,0.11900302411216378
1253,379755613.5022042,102391648,205800000.0,0.0,0.341481159776494
1254,2904459089.554536,102391648,205800000.0,0.0,1.7129373395129763
1255,25790599.867842067,102391648,205800000.0,0.0,0.019223712685695896
1256,408674576.4265154,102391648,205800000.0,0.0,0.2769511087193016
1257,93923912.8233177,102391648,205800000.0,0.0,0.11128480857612372
1258,27590747.086364873,102391648,205800000.0,0.0,0.029066383643776852
1259,2621864570.8779874,102391648,205800000.0,0.0,1.4855223323862798
1260,103494419.13489218,102391648,205800000.0,0.0,0.10587439328273336
1261,303634236.7476593,102391648,205800000.0,0.0,0.27887516621760816
1262,89546253.97634359,102391648,205800000.0,0.0,0.05020830809275846
1263,2264900245.498805,102391648,205800000.0,0.0,1.7039078507410532
1264,309671500.25629115,102391648,205800000.0,0.0,0.2895811945451886
1265,198702494.3987872,102391648,205800000.0,0.0,0.14738997537330378
1266,171161129.3750769,102391648,205800000.0,0.0,0.14883730436195217
1267,108372187.02461186,102391648,205800000.0,0.0,0.12351062030049378
1268,2313637067.7248135,102391648,205800000.0,0.0,1.7576379579203745
1269,181627337.57606274,102391648,205800000.0,0.0,0.13195229628076277
1270,76502705.32285878,102391648,205800000.0,0.0,0.058382020347646196
1271,185601817.8485715,102391648,205800000.0,0.0,0.16142960937649112
1272,657400560.8841337,102391648,205800000.0,0.0,0.554932335448198
1273,71477706.5389097,102391648,205800000.0,0.0,0.04875383904544364
1274,60322031.77031684,102391648,205800000.0,0.0,0.06828344485015622
1275,645551535.7771804,102391648,205800000.0,0.0,0.6614520555024906
1276,117878548.61860698,102391648,205800000.0,0.0,0.07679202512854416
1277,66706108.09575372,102391648,205800000.0,0.0,0.04515663188526626
1278,129299643.60553807,102391648,205800000.0,0.0,0.09278457554178123
1279,1034878769.4341198,102391648,205800000.0,0.0,0.8815384572622411
1280,52022897.77998589,102391648,205800000.0,0.0,0.04641846121152425
1281,1821328681.5733495,102391648,205800000.0,0.0,1.1983498351647053
1282,2670958214.202951,102391648,205800000.0,0.0,1.6994760791152386
1283,61387834.66569654,102391648,205800000.0,0.0,0.04715197587775678
1284,55506027.04179722,102391648,205800000.0,0.0,0.05169891183773535
1285,9837162.082009403,102391648,205800000.0,0.0,0.010864665675516506
1286,41633666.22981194,102391648,205800000.0,0.0,0.025888625133567038
1287,143408442.9538922,102391648,205800000.0,0.0,0.14870908804500843
1288,2120987258.8695166,102391648,205800000.0,0.0,1.5056283229184402
1289,86504587.67183332,102391648,205800000.0,0.0,0.04510992508135098
1290,1935480268.7800353,102391648,205800000.0,0.0,1.692926131046905
1291,83171036.21455878,102391648,205800000.0,0.0,0.05339606897746375
1292,146379072.1259092,102391648,205800000.0,0.0,0.09396492525717072
1293,2397393278.3801994,102391648,205800000.0,0.0,1.6942357042265828
1294,288180200.8080625,102391648,205800000.0,0.0,0.2504460760198327
1295,92729802.41954088,102391648,205800000.0,0.0,0.04708736727387221
1296,149659574.84903014,102391648,205800000.0,0.0,0.10040697906367699
1297,2715199639.1553106,102391648,205800000.0,0.0,1.6929337288095314
1298,51419429.140534796,102391648,205800000.0,0.0,0.06630706379648474
1299,82503020.08519739,102391648,205800000.0,0.0,0.049418740552938656
1300,312678746.37569696,102391648,205800000.0,0.0,0.31925394189274425
1301,946629197.3201143,102391648,205800000.0,0.0,0.8738376682708004
1302,14258334.112626424,102391648,205800000.0,0.0,0.008496255005045921
1303,87521065.579777,102391648,205800000.0,0.0,0.1056469587051733
1304,68829995.42207041,102391648,205800000.0,0.0,0.04715197587775678
1305,108661271.1889476,102391648,205800000.0,0.0,0.06868848569386715
1306,2857734739.1471972,102391648,205800000.0,0.0,1.7012285193074073
1307,185021143.56436962,102391648,205800000.0,0.0,0.12260735649402604
1308,74975102.95032246,102391648,205800000.0,0.0,0.054713487070719366
1309,4186369657.100881,102391648,205800000.0,0.0,2.28321225319573
1310,757682338.2053001,102391648,205800000.0,0.0,0.4947697430086216
1311,590719969.5433792,102391648,205800000.0,0.0,0.36887424553979803
1312,6808775.491287442,102391648,205800000.0,0.0,0.0066402695166552055
1313,631863876.4894007,102391648,205800000.0,0.0,0.6406854032296233
1314,21036816.905943837,102391648,205800000.0,0.0,0.016629544018272033
1315,47379269.828639,102391648,205800000.0,0.0,0.05558757960260499
1316,80008031.91207129,102391648,205800000.0,0.0,0.10960695822838536
1317,135328580.41493276,102391648,205800000.0,0.0,0.09896176534978376
1318,200308437.8990569,102391648,205800000.0,0.0,0.18413348409725402
1319,2990379971.206606,102391648,205800000.0,0.0,1.6942849509531912
1320,19608025.89230736,102391648,205800000.0,0.0,0.02428265886726206
1321,497660816.89422745,102391648,205800000.0,0.0,0.2822332196813152
1322,42729062.77302475,102391648,205800000.0,0.0,0.03678521031516298
1323,695436345.4417955,102391648,205800000.0,0.0,0.48938190174137136
1324,27320762.534571655,102391648,205800000.0,0.0,0.019810019884289508
1325,279335320.3847882,102391648,205800000.0,0.0,0.23861486848147256
1326,25404645.101975694,102391648,205800000.0,0.0,0.02409920461038203
1327,2233091780.9871783,102391648,205800000.0,0.0,1.7900964269493664
1328,166352962.63775933,102391648,205800000.0,0.0,0.09492829458096913
1329,107060888.76019262,102391648,205800000.0,0.0,0.10572688125304841
1330,2793964610.6772437,102391648,205800000.0,0.0,1.791954932013133
1331,270661906.6368785,102391648,205800000.0,0.0,0.1858006052968294
1332,826708093.6072665,102391648,205800000.0,0.0,0.8706350626898376
1333,115699644.89771172,102391648,205800000.0,0.0,0.08419742008403974
1334,2268432508.1807714,102391648,205800000.0,0.0,1.7077667107712127
1335,88649297.95382802,102391648,205800000.0,0.0,0.05693783295704624
1336,24540119.395027492,102391648,205800000.0,0.0,0.028303371079686758
1337,2124666826.5161562,102391648,205800000.0,0.0,1.695044167746624
1338,10097564.269674886,102391648,205800000.0,0.0,0.008156445815768621
1339,203476941.82712966,102391648,205800000.0,0.0,0.13167410584104405
1340,59916955.193111725,102391648,205800000.0,0.0,0.03173757138716611
1341,11827949.242337871,102391648,205800000.0,0.0,0.011028054207143397
1342,23381578.424065456,102391648,205800000.0,0.0,0.017704833828796226
1343,34272565.90073381,102391648,205800000.0,0.0,0.02729910486959001
1344,92420442.04914626,102391648,205800000.0,0.0,0.06572860014903129
1345,240068155.29790938,102391648,205800000.0,0.0,0.15344327068175528
1346,995450297.320999,102391648,205800000.0,0.0,0.8706829112023056
1347,46179233.4214931,102391648,205800000.0,0.0,0.04191760725822962
1348,2714883917.613306,102391648,205800000.0,0.0,1.6926781657185193
1349,567123330.3107032,102391648,205800000.0,0.0,0.5767424553795975
1350,779873119.1467465,102391648,205800000.0,0.0,0.6646100691071837
1351,100713857.75821632,102391648,205800000.0,0.0,0.10507351479144242
1352,299225786.80897105,102391648,205800000.0,0.0,0.1897716996444626
1353,131492190.43322968,102391648,205800000.0,0.0,0.13926635071728444
1354,68723692.25360791,102391648,205800000.0,0.0,0.08336824454857367
1355,11974444.52742826,102391648,205800000.0,0.0,0.011185837734999093
1356,123354864.83820662,102391648,205800000.0,0.0,0.08648821465755895
1357,47192159.81745097,102391648,205800000.0,0.0,0.04068949353549131
1358,37975352.767837614,102391648,205800000.0,0.0,0.033544779978506106
1359,699906251.2298177,102391648,205800000.0,0.0,0.5981107385345552
1360,219917049.10586467,102391648,205800000.0,0.0,0.1487590340549957
1361,145486130.2764284,102391648,205800000.0,0.0,0.08858077973506866
1362,64207814.335625045,102391648,205800000.0,0.0,0.03784346313330228
1363,111755211.44119838,102391648,205800000.0,0.0,0.07861934924455322
1364,2199478160.7857633,102391648,205800000.0,0.0,1.6927616163033106
1365,108968782.36868523,102391648,205800000.0,0.0,0.05150859015768289
1366,1171826105.1122544,102391648,205800000.0,0.0,0.8717759759020955
1367,100021339.3847961,102391648,205800000.0,0.0,0.04738971600149783
1368,82666378.00911981,102391648,205800000.0,0.0,0.03624712522072982
1369,331704603.6565882,102391648,205800000.0,0.0,0.19505724424659937
1370,215726089.75937,102391648,205800000.0,0.0,0.22001343755052144
1371,25049837.896800265,102391648,205800000.0,0.0,0.0242234450891494
1372,398113307.1778542,102391648,205800000.0,0.0,0.2897495514157197
1373,2625252214.5294924,102391648,205800000.0,0.0,1.7257277952179302
1374,277824237.79221857,102391648,205800000.0,0.0,0.23664698355803646
1375,47190477.32974474,102391648,205800000.0,0.0,0.04080630951978119
1376,1937104949.7095034,102391648,205800000.0,0.0,1.6947722821937636
1377,39472186.4097702,102391648,205800000.0,0.0,0.04164774342150233
1378,26194570.694121405,102391648,205800000.0,0.0,0.024093595183886405
1379,3035186525.804163,102391648,205800000.0,0.0,1.6934850501789656
1380,49766887.889478266,102391648,205800000.0,0.0,0.05997287825331315
1381,169072216.63195407,102391648,205800000.0,0.0,0.1829553861280948
1382,2296563299.736644,102391648,205800000.0,0.0,1.7364253049981926
1383,2534948662.303046,102391648,205800000.0,0.0,1.6970954561936027
1384,265864385.3091821,102391648,205800000.0,0.0,0.2379004659497425
1385,15954390.455611384,102391648,205800000.0,0.0,0.014650407627503647
1386,104315136.0040895,102391648,205800000.0,0.0,0.1272576494412023
1387,926857798.4613345,102391648,205800000.0,0.0,0.7105992720095096
1388,81210296.69106646,102391648,205800000.0,0.0,0.03833228872583159
1389,582557294.927152,102391648,205800000.0,0.0,0.5042416028579453
1390,503209962.04165566,102391648,205800000.0,0.0,0.48941198115553725
1391,361052335.282657,102391648,205800000.0,0.0,0.3437287566754619
1392,1071180653.7532508,102391648,205800000.0,0.0,0.7801383912122679
1393,477969828.8103882,102391648,205800000.0,0.0,0.49618239129220776
1394,646468910.0281794,102391648,205800000.0,0.0,0.5163670465953079
